College,Branch,Category,Closing_Rank
Vaishnavi Institute of Technology,MTECH-EEE,BC-C,742
Vaishnavi Institute of Technology,MTECH-EEE,BC-D,1051
Vaishnavi Institute of Technology,MTECH-EEE,SC,847
Vaishnavi Institute of Technology,MTECH-EEE,ST,980
Vaishnavi Institute of Technology,MTECH-MECH,OC,959
Vaishnavi Institute of Technology,MTECH-MECH,BC-A,1104
Vaishnavi Institute of Technology,MTECH-MECH,BC-B,866
Vaishnavi Institute of Technology,MTECH-MECH,BC-C,1199
Vaishnavi Institute of Technology,MTECH-MECH,BC-D,913
Vaishnavi Institute of Technology,MTECH-MECH,SC,1055
Vaishnavi Institute of Technology,MTECH-MECH,ST,1226
Vaishnavi Institute of Technology,MTECH-CIVIL,OC,989
Vaishnavi Institute of Technology,MTECH-CIVIL,BC-A,965
Vaishnavi Institute of Technology,MTECH-CIVIL,BC-B,948
Vaishnavi Institute of Technology,MTECH-CIVIL,BC-C,778
Vaishnavi Institute of Technology,MTECH-CIVIL,BC-D,825
Vaishnavi Institute of Technology,MTECH-CIVIL,SC,899
Vaishnavi Institute of Technology,MTECH-CIVIL,ST,785
Vardhaman Women’s Engineering College,MTECH-CSE,OC,1263
Vardhaman Women’s Engineering College,MTECH-CSE,BC-A,1515
Vardhaman Women’s Engineering College,MTECH-CSE,BC-B,1369
Vardhaman Women’s Engineering College,MTECH-CSE,BC-C,1632
Vardhaman Women’s Engineering College,MTECH-CSE,BC-D,1284
Vardhaman Women’s Engineering College,MTECH-CSE,SC,1247
Vardhaman Women’s Engineering College,MTECH-CSE,ST,1675
Vardhaman Women’s Engineering College,MTECH-ECE,OC,1440
Vardhaman Women’s Engineering College,MTECH-ECE,BC-A,1285
Vardhaman Women’s Engineering College,MTECH-ECE,BC-B,1546
Vardhaman Women’s Engineering College,MTECH-ECE,BC-C,1337
Vardhaman Women’s Engineering College,MTECH-ECE,BC-D,1157
Vardhaman Women’s Engineering College,MTECH-ECE,SC,1255
Vardhaman Women’s Engineering College,MTECH-ECE,ST,1224
Vardhaman Women’s Engineering College,MTECH-EEE,OC,1202
Vardhaman Women’s Engineering College,MTECH-EEE,BC-A,1347
Vardhaman Women’s Engineering College,MTECH-EEE,BC-B,1499
Vardhaman Women’s Engineering College,MTECH-EEE,BC-C,1393
Vardhaman Women’s Engineering College,MTECH-EEE,BC-D,1227
Vardhaman Women’s Engineering College,MTECH-EEE,SC,1428
Vardhaman Women’s Engineering College,MTECH-EEE,ST,1120
Vardhaman Women’s Engineering College,MTECH-MECH,OC,1372
Vardhaman Women’s Engineering College,MTECH-MECH,BC-A,1846
Vardhaman Women’s Engineering College,MTECH-MECH,BC-B,1832
Vardhaman Women’s Engineering College,MTECH-MECH,BC-C,1686
Vardhaman Women’s Engineering College,MTECH-MECH,BC-D,1445
Vardhaman Women’s Engineering College,MTECH-MECH,SC,1671
Vardhaman Women’s Engineering College,MTECH-MECH,ST,1508
Vardhaman Women’s Engineering College,MTECH-CIVIL,OC,1311
Vardhaman Women’s Engineering College,MTECH-CIVIL,BC-A,1315
Vardhaman Women’s Engineering College,MTECH-CIVIL,BC-B,1677
Vardhaman Women’s Engineering College,MTECH-CIVIL,BC-C,1666
Vardhaman Women’s Engineering College,MTECH-CIVIL,BC-D,1705
Vardhaman Women’s Engineering College,MTECH-CIVIL,SC,1642
Vardhaman Women’s Engineering College,MTECH-CIVIL,ST,1420
Vasavi College of Engineering,MTECH-CSE,OC,808
Vasavi College of Engineering,MTECH-CSE,BC-A,711
Vasavi College of Engineering,MTECH-CSE,BC-B,960
Vasavi College of Engineering,MTECH-CSE,BC-C,589
Vasavi College of Engineering,MTECH-CSE,BC-D,882
Vasavi College of Engineering,MTECH-CSE,SC,772
Vasavi College of Engineering,MTECH-CSE,ST,696
Vasavi College of Engineering,MTECH-ECE,OC,388
Vasavi College of Engineering,MTECH-ECE,BC-A,683
Vasavi College of Engineering,MTECH-ECE,BC-B,515
Vasavi College of Engineering,MTECH-ECE,BC-C,682
Vasavi College of Engineering,MTECH-ECE,BC-D,777
Vasavi College of Engineering,MTECH-ECE,SC,835
Vasavi College of Engineering,MTECH-ECE,ST,635
Vasavi College of Engineering,MTECH-EEE,OC,565
Vasavi College of Engineering,MTECH-EEE,BC-A,959
Vasavi College of Engineering,MTECH-EEE,BC-B,874
Vasavi College of Engineering,MTECH-EEE,BC-C,877
Vasavi College of Engineering,MTECH-EEE,BC-D,909
Vasavi College of Engineering,MTECH-EEE,SC,551
Vasavi College of Engineering,MTECH-EEE,ST,1021
Vasavi College of Engineering,MTECH-MECH,OC,835
Vasavi College of Engineering,MTECH-MECH,BC-A,773
Vasavi College of Engineering,MTECH-MECH,BC-B,814
Vasavi College of Engineering,MTECH-MECH,BC-C,650
Vasavi College of Engineering,MTECH-MECH,BC-D,802
Vasavi College of Engineering,MTECH-MECH,SC,492
Vasavi College of Engineering,MTECH-MECH,ST,784
Vasavi College of Engineering,MTECH-CIVIL,OC,661
Vasavi College of Engineering,MTECH-CIVIL,BC-A,1037
Vasavi College of Engineering,MTECH-CIVIL,BC-B,691
Vasavi College of Engineering,MTECH-CIVIL,BC-C,1010
Vasavi College of Engineering,MTECH-CIVIL,BC-D,952
Vasavi College of Engineering,MTECH-CIVIL,SC,871
Vasavi College of Engineering,MTECH-CIVIL,ST,971
VBIT Engineering College,MTECH-CSE,OC,1352
VBIT Engineering College,MTECH-CSE,BC-A,1278
VBIT Engineering College,MTECH-CSE,BC-B,1390
VBIT Engineering College,MTECH-CSE,BC-C,1294
VBIT Engineering College,MTECH-CSE,BC-D,1243
VBIT Engineering College,MTECH-CSE,SC,956
VBIT Engineering College,MTECH-CSE,ST,1336
VBIT Engineering College,MTECH-ECE,OC,1028
VBIT Engineering College,MTECH-ECE,BC-A,1425
VBIT Engineering College,MTECH-ECE,BC-B,1047
VBIT Engineering College,MTECH-ECE,BC-C,1182
VBIT Engineering College,MTECH-ECE,BC-D,1104
VBIT Engineering College,MTECH-ECE,SC,1075
VBIT Engineering College,MTECH-ECE,ST,1378
VBIT Engineering College,MTECH-EEE,OC,1543
VBIT Engineering College,MTECH-EEE,BC-A,1494
VBIT Engineering College,MTECH-EEE,BC-B,1461
VBIT Engineering College,MTECH-EEE,BC-C,1063
VBIT Engineering College,MTECH-EEE,BC-D,1366
VBIT Engineering College,MTECH-EEE,SC,1111
VBIT Engineering College,MTECH-EEE,ST,1122
VBIT Engineering College,MTECH-MECH,OC,1159
VBIT Engineering College,MTECH-MECH,BC-A,1247
VBIT Engineering College,MTECH-MECH,BC-B,1289
VBIT Engineering College,MTECH-MECH,BC-C,1445
VBIT Engineering College,MTECH-MECH,BC-D,1168
VBIT Engineering College,MTECH-MECH,SC,1516
VBIT Engineering College,MTECH-MECH,ST,1319
VBIT Engineering College,MTECH-CIVIL,OC,1168
VBIT Engineering College,MTECH-CIVIL,BC-A,1489
VBIT Engineering College,MTECH-CIVIL,BC-B,1269
VBIT Engineering College,MTECH-CIVIL,BC-C,1602
VBIT Engineering College,MTECH-CIVIL,BC-D,1365
VBIT Engineering College,MTECH-CIVIL,SC,1603
VBIT Engineering College,MTECH-CIVIL,ST,1519
Vidya Jyothi Institute of Technology,MTECH-CSE,OC,549
Vidya Jyothi Institute of Technology,MTECH-CSE,BC-A,961
Vidya Jyothi Institute of Technology,MTECH-CSE,BC-B,773
Vidya Jyothi Institute of Technology,MTECH-CSE,BC-C,784
Vidya Jyothi Institute of Technology,MTECH-CSE,BC-D,607
Vidya Jyothi Institute of Technology,MTECH-CSE,SC,840
Vidya Jyothi Institute of Technology,MTECH-CSE,ST,701
Vidya Jyothi Institute of Technology,MTECH-ECE,OC,895
Vidya Jyothi Institute of Technology,MTECH-ECE,BC-A,770
Vidya Jyothi Institute of Technology,MTECH-ECE,BC-B,979
Vidya Jyothi Institute of Technology,MTECH-ECE,BC-C,1122
Vidya Jyothi Institute of Technology,MTECH-ECE,BC-D,889
Vidya Jyothi Institute of Technology,MTECH-ECE,SC,1118
Vidya Jyothi Institute of Technology,MTECH-ECE,ST,733
Vidya Jyothi Institute of Technology,MTECH-EEE,OC,752
Vidya Jyothi Institute of Technology,MTECH-EEE,BC-A,996
Vidya Jyothi Institute of Technology,MTECH-EEE,BC-B,996
Vidya Jyothi Institute of Technology,MTECH-EEE,BC-C,739
Vidya Jyothi Institute of Technology,MTECH-EEE,BC-D,947
Vidya Jyothi Institute of Technology,MTECH-EEE,SC,844
Vidya Jyothi Institute of Technology,MTECH-EEE,ST,880
Vidya Jyothi Institute of Technology,MTECH-MECH,OC,739
Vidya Jyothi Institute of Technology,MTECH-MECH,BC-A,780
Vidya Jyothi Institute of Technology,MTECH-MECH,BC-B,977
Vidya Jyothi Institute of Technology,MTECH-MECH,BC-C,1135
Vidya Jyothi Institute of Technology,MTECH-MECH,BC-D,810
Vidya Jyothi Institute of Technology,MTECH-MECH,SC,652
Vidya Jyothi Institute of Technology,MTECH-MECH,ST,759
Vidya Jyothi Institute of Technology,MTECH-CIVIL,OC,715
Vidya Jyothi Institute of Technology,MTECH-CIVIL,BC-A,864
Vidya Jyothi Institute of Technology,MTECH-CIVIL,BC-B,646
Vidya Jyothi Institute of Technology,MTECH-CIVIL,BC-C,842
Vidya Jyothi Institute of Technology,MTECH-CIVIL,BC-D,958
Vidya Jyothi Institute of Technology,MTECH-CIVIL,SC,764
Vidya Jyothi Institute of Technology,MTECH-CIVIL,ST,737
Vignan Bharathi Institute of Technology,MTECH-CSE,OC,1698
Vignan Bharathi Institute of Technology,MTECH-CSE,BC-A,1757
Vignan Bharathi Institute of Technology,MTECH-CSE,BC-B,1539
Vignan Bharathi Institute of Technology,MTECH-CSE,BC-C,1843
Vignan Bharathi Institute of Technology,MTECH-CSE,BC-D,1875
Vignan Bharathi Institute of Technology,MTECH-CSE,SC,1615
Vignan Bharathi Institute of Technology,MTECH-CSE,ST,1977
Vignan Bharathi Institute of Technology,MTECH-ECE,OC,1814
Vignan Bharathi Institute of Technology,MTECH-ECE,BC-A,2005
Vignan Bharathi Institute of Technology,MTECH-ECE,BC-B,1748
Vignan Bharathi Institute of Technology,MTECH-ECE,BC-C,1725
Vignan Bharathi Institute of Technology,MTECH-ECE,BC-D,1733
Vignan Bharathi Institute of Technology,MTECH-ECE,SC,2027
Vignan Bharathi Institute of Technology,MTECH-ECE,ST,1963
Vignan Bharathi Institute of Technology,MTECH-EEE,OC,1864
Vignan Bharathi Institute of Technology,MTECH-EEE,BC-A,1854
Vignan Bharathi Institute of Technology,MTECH-EEE,BC-B,1636
Vignan Bharathi Institute of Technology,MTECH-EEE,BC-C,1793
Vignan Bharathi Institute of Technology,MTECH-EEE,BC-D,1766
Vignan Bharathi Institute of Technology,MTECH-EEE,SC,1726
Vignan Bharathi Institute of Technology,MTECH-EEE,ST,1525
Vignan Bharathi Institute of Technology,MTECH-MECH,OC,1816
Vignan Bharathi Institute of Technology,MTECH-MECH,BC-A,1571
Vignan Bharathi Institute of Technology,MTECH-MECH,BC-B,1816
Vignan Bharathi Institute of Technology,MTECH-MECH,BC-C,1761
Vignan Bharathi Institute of Technology,MTECH-MECH,BC-D,1897
Vignan Bharathi Institute of Technology,MTECH-MECH,SC,1935
Vignan Bharathi Institute of Technology,MTECH-MECH,ST,1594
Vignan Bharathi Institute of Technology,MTECH-CIVIL,OC,1866
Vignan Bharathi Institute of Technology,MTECH-CIVIL,BC-A,1692
Vignan Bharathi Institute of Technology,MTECH-CIVIL,BC-B,1867
Vignan Bharathi Institute of Technology,MTECH-CIVIL,BC-C,1672
Vignan Bharathi Institute of Technology,MTECH-CIVIL,BC-D,1628
Vignan Bharathi Institute of Technology,MTECH-CIVIL,SC,1799
Vignan Bharathi Institute of Technology,MTECH-CIVIL,ST,1689
Vijaya Engineering College,MTECH-CSE,OC,962
Vijaya Engineering College,MTECH-CSE,BC-A,993
Vijaya Engineering College,MTECH-CSE,BC-B,965
Vijaya Engineering College,MTECH-CSE,BC-C,1282
Vijaya Engineering College,MTECH-CSE,BC-D,1416
Vijaya Engineering College,MTECH-CSE,SC,1207
Vijaya Engineering College,MTECH-CSE,ST,1313
Vijaya Engineering College,MTECH-ECE,OC,1352
Vijaya Engineering College,MTECH-ECE,BC-A,1023
Vijaya Engineering College,MTECH-ECE,BC-B,1418
Vijaya Engineering College,MTECH-ECE,BC-C,1465
Vijaya Engineering College,MTECH-ECE,BC-D,1234
Vijaya Engineering College,MTECH-ECE,SC,1272
Vijaya Engineering College,MTECH-ECE,ST,1058
Vijaya Engineering College,MTECH-EEE,OC,1546
Vijaya Engineering College,MTECH-EEE,BC-A,1450
Vijaya Engineering College,MTECH-EEE,BC-B,1389
Vijaya Engineering College,MTECH-EEE,BC-C,1349
Vijaya Engineering College,MTECH-EEE,BC-D,1269
Vijaya Engineering College,MTECH-EEE,SC,1251
Vijaya Engineering College,MTECH-EEE,ST,1328
Vijaya Engineering College,MTECH-MECH,OC,1277
Vijaya Engineering College,MTECH-MECH,BC-A,1107
Vijaya Engineering College,MTECH-MECH,BC-B,1423
Vijaya Engineering College,MTECH-MECH,BC-C,1085
Vijaya Engineering College,MTECH-MECH,BC-D,1509
Vijaya Engineering College,MTECH-MECH,SC,1193
Vijaya Engineering College,MTECH-MECH,ST,1402
Vijaya Engineering College,MTECH-CIVIL,OC,1362
Vijaya Engineering College,MTECH-CIVIL,BC-A,1216
Vijaya Engineering College,MTECH-CIVIL,BC-B,1312
Vijaya Engineering College,MTECH-CIVIL,BC-C,1450
Vijaya Engineering College,MTECH-CIVIL,BC-D,1046
Vijaya Engineering College,MTECH-CIVIL,SC,1298
Vijaya Engineering College,MTECH-CIVIL,ST,1352
Visvesvaraya Engineering College,MTECH-CSE,OC,1202
Visvesvaraya Engineering College,MTECH-CSE,BC-A,1064
Visvesvaraya Engineering College,MTECH-CSE,BC-B,1193
Visvesvaraya Engineering College,MTECH-CSE,BC-C,1369
Visvesvaraya Engineering College,MTECH-CSE,BC-D,1039
Visvesvaraya Engineering College,MTECH-CSE,SC,1214
Visvesvaraya Engineering College,MTECH-CSE,ST,1080
Visvesvaraya Engineering College,MTECH-ECE,OC,1253
Visvesvaraya Engineering College,MTECH-ECE,BC-A,1211
Visvesvaraya Engineering College,MTECH-ECE,BC-B,1123
Visvesvaraya Engineering College,MTECH-ECE,BC-C,1387
Visvesvaraya Engineering College,MTECH-ECE,BC-D,1368
Visvesvaraya Engineering College,MTECH-ECE,SC,1360
Visvesvaraya Engineering College,MTECH-ECE,ST,1113
Visvesvaraya Engineering College,MTECH-EEE,OC,1237
Visvesvaraya Engineering College,MTECH-EEE,BC-A,1368
Visvesvaraya Engineering College,MTECH-EEE,BC-B,1172
Visvesvaraya Engineering College,MTECH-EEE,BC-C,1187
Visvesvaraya Engineering College,MTECH-EEE,BC-D,1473
Visvesvaraya Engineering College,MTECH-EEE,SC,1416
Visvesvaraya Engineering College,MTECH-EEE,ST,1380
Visvesvaraya Engineering College,MTECH-MECH,OC,1501
Visvesvaraya Engineering College,MTECH-MECH,BC-A,1188
Visvesvaraya Engineering College,MTECH-MECH,BC-B,1291
Visvesvaraya Engineering College,MTECH-MECH,BC-C,1419
Visvesvaraya Engineering College,MTECH-MECH,BC-D,1530
Visvesvaraya Engineering College,MTECH-MECH,SC,1337
Visvesvaraya Engineering College,MTECH-MECH,ST,1213
Visvesvaraya Engineering College,MTECH-CIVIL,OC,1189
Visvesvaraya Engineering College,MTECH-CIVIL,BC-A,1340
Visvesvaraya Engineering College,MTECH-CIVIL,BC-B,1101
Visvesvaraya Engineering College,MTECH-CIVIL,BC-C,1126
Visvesvaraya Engineering College,MTECH-CIVIL,BC-D,1428
Visvesvaraya Engineering College,MTECH-CIVIL,SC,1280
Visvesvaraya Engineering College,MTECH-CIVIL,ST,1340
Vivekananda Engineering College,MTECH-CSE,OC,616
Vivekananda Engineering College,MTECH-CSE,BC-A,791
Vivekananda Engineering College,MTECH-CSE,BC-B,837
Vivekananda Engineering College,MTECH-CSE,BC-C,921
Vivekananda Engineering College,MTECH-CSE,BC-D,571
Vivekananda Engineering College,MTECH-CSE,SC,885
Vivekananda Engineering College,MTECH-CSE,ST,1031
Vivekananda Engineering College,MTECH-ECE,OC,654
Vivekananda Engineering College,MTECH-ECE,BC-A,956
Vivekananda Engineering College,MTECH-ECE,BC-B,848
Vivekananda Engineering College,MTECH-ECE,BC-C,787
Vivekananda Engineering College,MTECH-ECE,BC-D,661
Vivekananda Engineering College,MTECH-ECE,SC,826
Vivekananda Engineering College,MTECH-ECE,ST,684
Vivekananda Engineering College,MTECH-EEE,OC,792
Vivekananda Engineering College,MTECH-EEE,BC-A,550
Vivekananda Engineering College,MTECH-EEE,BC-B,835
Vivekananda Engineering College,MTECH-EEE,BC-C,832
Vivekananda Engineering College,MTECH-EEE,BC-D,554
Vivekananda Engineering College,MTECH-EEE,SC,694
Vivekananda Engineering College,MTECH-EEE,ST,615
Vivekananda Engineering College,MTECH-MECH,OC,644
Vivekananda Engineering College,MTECH-MECH,BC-A,478
Vivekananda Engineering College,MTECH-MECH,BC-B,762
Vivekananda Engineering College,MTECH-MECH,BC-C,471
Vivekananda Engineering College,MTECH-MECH,BC-D,543
Vivekananda Engineering College,MTECH-MECH,SC,776
Vivekananda Engineering College,MTECH-MECH,ST,724
Vivekananda Engineering College,MTECH-CIVIL,OC,564
Vivekananda Engineering College,MTECH-CIVIL,BC-A,813
Vivekananda Engineering College,MTECH-CIVIL,BC-B,774
Vivekananda Engineering College,MTECH-CIVIL,BC-C,687
Vivekananda Engineering College,MTECH-CIVIL,BC-D,872
Vivekananda Engineering College,MTECH-CIVIL,SC,969
Vivekananda Engineering College,MTECH-CIVIL,ST,662
Zion Institute of Technology,MTECH-CSE,OC,627
Zion Institute of Technology,MTECH-CSE,BC-A,611
Zion Institute of Technology,MTECH-CSE,BC-B,414
Zion Institute of Technology,MTECH-CSE,BC-C,502
Zion Institute of Technology,MTECH-CSE,BC-D,648
Zion Institute of Technology,MTECH-CSE,SC,510
Zion Institute of Technology,MTECH-CSE,ST,698
Zion Institute of Technology,MTECH-ECE,OC,763
Zion Institute of Technology,MTECH-ECE,BC-A,652
Zion Institute of Technology,MTECH-ECE,BC-B,565
Zion Institute of Technology,MTECH-ECE,BC-C,769
Zion Institute of Technology,MTECH-ECE,BC-D,475
Zion Institute of Technology,MTECH-ECE,SC,428
Zion Institute of Technology,MTECH-ECE,ST,835
Zion Institute of Technology,MTECH-EEE,OC,384
Zion Institute of Technology,MTECH-EEE,BC-A,373
Zion Institute of Technology,MTECH-EEE,BC-B,585
Zion Institute of Technology,MTECH-EEE,BC-C,711
Zion Institute of Technology,MTECH-EEE,BC-D,615
Zion Institute of Technology,MTECH-EEE,SC,667
Zion Institute of Technology,MTECH-EEE,ST,371
Zion Institute of Technology,MTECH-MECH,OC,423
Zion Institute of Technology,MTECH-MECH,BC-A,723
Zion Institute of Technology,MTECH-MECH,BC-B,594
Zion Institute of Technology,MTECH-MECH,BC-C,731
Zion Institute of Technology,MTECH-MECH,BC-D,383
Zion Institute of Technology,MTECH-MECH,SC,375
Zion Institute of Technology,MTECH-MECH,ST,535
Zion Institute of Technology,MTECH-CIVIL,OC,386
Zion Institute of Technology,MTECH-CIVIL,BC-A,256
Zion Institute of Technology,MTECH-CIVIL,BC-B,508
Zion Institute of Technology,MTECH-CIVIL,BC-C,421
Zion Institute of Technology,MTECH-CIVIL,BC-D,623
Zion Institute of Technology,MTECH-CIVIL,SC,331
Zion Institute of Technology,MTECH-CIVIL,ST,583
